"","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk","balance_q","credl_q","Segmento"
"94704",1,24,1,4000,74,0,3,0,"2","1","3"
"94705",0,29,1,0,14,6,7,0,"1","3","3"
"94706",0,7,1,4000,29,1,3,0,"2","1","3"
"94707",1,11,1,0,32,0,3,0,"1","1","3"
"94708",0,3,1,8323,9,8,8,0,"4","3","2"
"94709",0,5,1,0,10,6,2,0,"1","1","3"
"94710",0,39,1,0,34,0,17,0,"1","4","3"
"94711",0,25,1,8000,25,0,7,0,"4","3","2"
"94712",0,29,1,16558,38,0,16,0,"4","4","1"
"94713",1,18,0,2706,25,0,34,0,"1","4","3"
"94714",1,44,1,0,6,0,7,0,"1","3","3"
"94715",1,29,1,5172,27,0,20,0,"3","4","2"
"94716",0,11,1,6000,41,1,5,0,"3","2","3"
"94717",1,2,1,6378,34,28,13,0,"3","4","2"
"94718",1,28,1,2707,3,2,6,0,"1","2","3"
"94719",1,3,1,4000,27,0,3,0,"2","1","3"
"94720",0,44,1,3000,55,3,2,0,"2","1","3"
"94721",1,21,1,7000,29,0,6,0,"3","2","3"
"94722",0,44,1,14711,38,0,14,1,"4","4","1"
"94723",1,48,1,6000,49,11,5,0,"3","2","3"
"94724",1,46,1,6000,13,36,5,0,"3","2","3"
"94725",1,35,1,0,4,0,29,0,"1","4","3"
"94726",1,49,1,5000,45,6,4,0,"3","1","3"
"94727",1,35,1,0,25,0,5,0,"1","2","3"
"94728",1,15,0,2000,34,11,1,0,"1","1","3"
"94729",1,44,1,3784,6,1,6,0,"2","2","3"
"94730",0,44,1,6490,23,0,6,0,"3","2","3"
"94731",1,6,1,10707,23,0,19,0,"4","4","1"
"94732",0,37,1,4000,100,11,3,0,"2","1","3"
"94733",1,46,1,5006,27,0,19,0,"3","4","2"
"94734",1,43,1,6234,100,7,59,1,"3","4","2"
"94735",1,21,0,0,39,0,4,0,"1","1","3"
"94736",0,36,1,6594,12,0,6,0,"3","2","3"
"94737",1,43,1,6000,45,3,5,0,"3","2","3"
"94738",1,5,1,1767,9,3,18,0,"1","4","3"
"94739",0,15,1,552,10,7,2,0,"1","1","3"
"94740",1,5,1,26,3,0,4,0,"1","1","3"
"94741",1,44,1,9000,11,0,8,0,"4","3","2"
"94742",0,5,1,0,11,3,7,0,"1","3","3"
"94743",0,36,1,0,19,0,19,0,"1","4","3"
"94744",0,15,0,0,7,6,10,0,"1","3","3"
"94745",1,28,1,5000,2,0,4,0,"3","1","3"
"94746",0,28,1,3000,8,1,2,0,"2","1","3"
"94747",1,50,1,4000,12,3,3,0,"2","1","3"
"94748",1,44,1,0,17,0,4,0,"1","1","3"
"94749",1,32,1,4260,12,0,5,0,"2","2","3"
"94750",0,41,1,9202,10,4,11,0,"4","3","2"
"94751",1,33,1,0,16,0,3,0,"1","1","3"
"94752",0,25,1,7000,54,9,6,0,"3","2","3"
"94753",1,15,1,0,15,4,10,0,"1","3","3"
"94754",1,15,1,0,5,0,5,0,"1","2","3"
"94755",0,23,1,4000,5,0,3,0,"2","1","3"
"94756",1,32,1,0,51,0,26,0,"1","4","3"
"94757",1,11,1,3002,42,0,8,0,"2","3","3"
"94758",1,43,1,0,11,0,5,0,"1","2","3"
"94759",1,38,1,9959,55,16,26,0,"4","4","1"
"94760",1,4,1,10614,11,5,17,0,"4","4","1"
"94761",1,18,1,0,3,0,3,0,"1","1","3"
"94762",1,44,1,4000,3,7,3,0,"2","1","3"
"94763",1,25,1,3504,4,0,3,0,"2","1","3"
"94764",1,15,1,6000,17,0,5,0,"3","2","3"
"94765",0,41,1,5000,10,0,4,0,"3","1","3"
"94766",1,21,1,0,9,4,2,0,"1","1","3"
"94767",1,10,1,2293,39,0,2,0,"1","1","3"
"94768",1,20,1,1030,6,0,29,0,"1","4","3"
"94769",1,5,1,3000,90,0,2,0,"2","1","3"
"94770",0,3,1,0,32,0,6,0,"1","2","3"
"94771",0,39,1,9000,35,0,8,0,"4","3","2"
"94772",1,5,1,8237,33,3,9,0,"4","3","2"
"94773",1,5,1,253,7,9,39,0,"1","4","3"
"94774",1,3,1,0,10,1,5,0,"1","2","3"
"94775",1,5,1,0,54,0,8,0,"1","3","3"
"94776",1,29,1,10023,9,9,11,0,"4","3","2"
"94777",0,36,1,0,3,0,8,0,"1","3","3"
"94778",0,21,1,807,87,7,43,0,"1","4","3"
"94779",0,48,1,2107,8,13,7,0,"1","3","3"
"94780",0,20,1,4023,3,11,6,0,"2","2","3"
"94781",0,16,1,2140,18,0,4,0,"1","1","3"
"94782",0,48,1,6954,66,0,6,0,"3","2","3"
"94783",1,33,1,6000,9,0,5,0,"3","2","3"
"94784",0,19,1,290,54,5,14,0,"1","4","3"
"94785",0,46,1,3879,9,0,9,0,"2","3","3"
"94786",1,17,1,2000,4,0,1,0,"1","1","3"
"94787",1,15,1,3458,8,60,17,0,"2","4","3"
"94788",1,35,1,12461,24,3,12,1,"4","4","1"
"94789",0,31,1,0,42,0,7,0,"1","3","3"
"94790",0,44,1,5120,29,3,5,0,"3","2","3"
"94791",0,39,1,8000,20,0,7,0,"4","3","2"
"94792",1,35,1,0,2,2,3,0,"1","1","3"
"94793",0,10,1,0,76,0,8,0,"1","3","3"
"94794",0,5,1,0,8,0,9,0,"1","3","3"
"94795",1,10,1,4000,8,0,3,0,"2","1","3"
"94796",1,11,1,0,27,0,3,0,"1","1","3"
"94797",0,46,1,0,39,2,4,0,"1","1","3"
"94798",1,46,0,0,4,0,5,0,"1","2","3"
"94799",1,6,1,0,48,0,6,0,"1","2","3"
"94800",0,34,1,4000,100,0,3,0,"2","1","3"
"94801",1,6,1,12000,20,0,11,0,"4","3","2"
"94802",0,7,1,3000,4,0,2,0,"2","1","3"
"94803",0,4,1,8487,100,0,41,1,"4","4","1"
"94804",0,3,1,4130,98,0,4,0,"2","1","3"
"94805",0,5,1,0,55,0,7,0,"1","3","3"
"94806",1,5,1,4044,21,1,31,0,"2","4","3"
"94807",1,42,1,6000,8,0,5,0,"3","2","3"
"94808",1,10,1,0,10,0,13,0,"1","4","3"
"94809",1,35,1,0,27,1,10,0,"1","3","3"
"94810",0,10,1,0,10,0,12,0,"1","4","3"
"94811",0,11,1,0,6,0,4,0,"1","1","3"
"94812",0,41,1,5000,23,11,4,0,"3","1","3"
"94813",1,13,1,4430,11,7,9,0,"3","3","3"
"94814",1,44,1,5309,4,0,5,0,"3","2","3"
"94815",0,35,1,4000,18,0,3,0,"2","1","3"
"94816",0,19,1,2493,22,0,2,0,"1","1","3"
"94817",1,35,1,8000,11,0,7,0,"4","3","2"
"94818",0,5,1,5000,41,32,4,0,"3","1","3"
"94819",0,12,1,5190,31,56,7,0,"3","3","3"
"94820",1,5,1,9510,63,0,12,0,"4","4","1"
"94821",0,7,1,10000,4,1,9,0,"4","3","2"
"94822",1,43,1,9241,10,0,10,0,"4","3","2"
"94823",1,29,1,5720,100,0,10,0,"3","3","3"
"94824",0,44,1,0,5,9,6,0,"1","2","3"
"94825",1,29,1,2513,7,0,4,0,"1","1","3"
"94826",0,27,1,3000,20,0,2,0,"2","1","3"
"94827",1,45,1,774,43,0,27,0,"1","4","3"
"94828",1,20,1,0,15,0,6,0,"1","2","3"
"94829",0,13,1,4000,13,28,3,0,"2","1","3"
"94830",1,5,1,4000,36,7,3,0,"2","1","3"
"94831",1,18,1,0,2,9,1,0,"1","1","3"
"94832",0,44,1,9000,23,0,8,0,"4","3","2"
"94833",1,46,1,0,3,0,4,0,"1","1","3"
"94834",0,44,1,2000,38,3,1,0,"1","1","3"
"94835",1,38,1,13833,10,0,44,1,"4","4","1"
"94836",1,15,1,908,32,0,4,0,"1","1","3"
"94837",1,26,1,0,34,0,10,0,"1","3","3"
"94838",1,34,1,9166,8,0,21,0,"4","4","1"
"94839",1,39,1,10185,32,0,19,0,"4","4","1"
"94840",1,21,1,0,9,8,10,0,"1","3","3"
"94841",1,12,1,0,20,2,3,0,"1","1","3"
"94842",1,35,1,3366,5,0,7,0,"2","3","3"
"94843",1,35,1,0,17,0,2,0,"1","1","3"
"94844",1,44,1,0,78,0,11,0,"1","3","3"
"94845",1,35,1,0,7,0,11,0,"1","3","3"
"94846",1,10,1,4000,17,0,3,0,"2","1","3"
"94847",1,24,1,14000,9,0,13,0,"4","4","1"
"94848",1,32,1,6000,7,54,5,0,"3","2","3"
"94849",0,48,1,0,100,0,10,0,"1","3","3"
"94850",0,44,1,0,1,6,3,0,"1","1","3"
"94851",0,21,1,402,76,0,2,0,"1","1","3"
"94852",1,35,1,3344,15,0,3,0,"2","1","3"
"94853",1,43,1,3000,43,0,2,0,"2","1","3"
"94854",0,16,1,6000,16,2,5,0,"3","2","3"
"94855",0,19,1,10025,23,0,14,0,"4","4","1"
"94856",1,28,1,1032,100,0,21,0,"1","4","3"
"94857",1,39,1,0,60,0,6,0,"1","2","3"
"94858",0,21,1,5000,37,1,4,0,"3","1","3"
"94859",1,5,1,632,3,0,4,0,"1","1","3"
"94860",1,7,1,5000,49,0,4,0,"3","1","3"
"94861",0,26,1,0,23,0,4,0,"1","1","3"
"94862",0,19,1,2526,10,0,6,0,"1","2","3"
"94863",0,17,1,0,2,0,4,0,"1","1","3"
"94864",1,21,1,6439,100,39,33,0,"3","4","2"
"94865",0,5,1,124,16,14,7,0,"1","3","3"
"94866",1,20,1,3000,2,2,2,0,"2","1","3"
"94867",1,17,1,3000,23,0,2,0,"2","1","3"
"94868",1,36,1,2081,39,0,6,0,"1","2","3"
"94869",1,15,1,5000,2,0,4,0,"3","1","3"
"94870",0,35,1,3238,5,1,22,0,"2","4","3"
"94871",1,44,1,0,26,0,3,0,"1","1","3"
"94872",1,39,1,7470,24,0,10,0,"4","3","2"
"94873",0,29,1,5227,30,5,11,0,"3","3","3"
"94874",0,6,1,8674,28,0,20,0,"4","4","1"
"94875",0,34,1,7000,8,3,6,0,"3","2","3"
"94876",0,2,1,0,46,0,4,0,"1","1","3"
"94877",1,11,1,0,3,0,3,0,"1","1","3"
"94878",0,29,1,5000,11,5,4,0,"3","1","3"
"94879",0,23,1,3000,16,0,2,0,"2","1","3"
"94880",1,31,1,8000,36,0,7,0,"4","3","2"
"94881",1,4,1,4885,10,0,19,0,"3","4","2"
"94882",1,18,0,0,10,0,8,0,"1","3","3"
"94883",1,11,1,0,60,12,9,0,"1","3","3"
"94884",1,3,1,6000,12,0,5,0,"3","2","3"
"94885",1,13,1,1497,5,1,10,0,"1","3","3"
"94886",1,4,1,5000,5,0,4,0,"3","1","3"
"94887",1,17,1,0,100,0,7,0,"1","3","3"
"94888",0,15,1,6000,21,1,5,0,"3","2","3"
"94889",1,4,1,0,10,0,5,0,"1","2","3"
"94890",1,15,1,581,8,0,12,0,"1","4","3"
"94891",1,16,1,5000,38,1,4,0,"3","1","3"
"94892",0,39,1,2811,14,1,8,0,"1","3","3"
"94893",0,38,1,3969,30,0,5,0,"2","2","3"
"94894",1,44,1,5000,12,7,4,0,"3","1","3"
"94895",1,5,1,3000,42,0,2,0,"2","1","3"
"94896",1,5,1,164,34,23,20,0,"1","4","3"
"94897",1,43,1,0,13,0,4,0,"1","1","3"
"94898",0,31,1,7000,40,4,6,0,"3","2","3"
"94899",1,11,1,188,35,17,3,0,"1","1","3"
"94900",1,21,1,0,36,0,6,0,"1","2","3"
"94901",1,46,1,0,54,0,3,0,"1","1","3"
"94902",1,32,1,0,11,0,4,0,"1","1","3"
"94903",0,23,1,5000,31,7,4,0,"3","1","3"
"94904",1,35,1,0,20,0,13,0,"1","4","3"
"94905",1,6,1,7891,22,0,11,0,"4","3","2"
"94906",1,46,1,0,21,0,5,0,"1","2","3"
"94907",1,5,1,4765,26,5,18,0,"3","4","2"
"94908",1,13,1,6000,50,0,5,0,"3","2","3"
"94909",1,16,1,4279,7,15,18,0,"2","4","3"
"94910",1,37,1,12000,41,0,11,0,"4","3","2"
"94911",1,34,1,4667,12,5,6,0,"3","2","3"
"94912",1,5,1,7000,51,5,6,0,"3","2","3"
"94913",1,10,1,5935,26,0,16,0,"3","4","2"
"94914",1,12,1,678,8,5,3,0,"1","1","3"
"94915",1,35,1,0,30,17,5,0,"1","2","3"
"94916",0,48,1,9000,5,0,8,0,"4","3","2"
"94917",1,24,1,0,35,6,4,0,"1","1","3"
"94918",0,31,1,1091,7,1,11,0,"1","3","3"
"94919",0,29,1,2254,69,8,2,0,"1","1","3"
"94920",1,5,1,2340,11,0,5,0,"1","2","3"
"94921",0,39,1,0,3,0,7,0,"1","3","3"
"94922",0,41,1,5000,48,0,4,0,"3","1","3"
"94923",1,35,1,14732,22,48,52,1,"4","4","1"
"94924",1,29,1,0,15,2,7,0,"1","3","3"
"94925",1,5,1,0,15,0,9,0,"1","3","3"
"94926",1,15,1,0,14,0,12,0,"1","4","3"
"94927",1,32,1,0,8,0,10,0,"1","3","3"
"94928",0,26,1,6000,100,0,5,0,"3","2","3"
"94929",0,37,1,0,4,0,4,0,"1","1","3"
"94930",1,11,1,0,37,2,10,0,"1","3","3"
"94931",1,18,1,2301,20,0,20,0,"1","4","3"
"94932",0,10,1,5295,18,0,7,0,"3","3","3"
"94933",1,46,1,7386,58,1,7,0,"4","3","2"
"94934",0,35,1,8000,67,5,7,0,"4","3","2"
"94935",1,23,1,0,7,0,4,0,"1","1","3"
"94936",0,49,1,6733,1,0,8,0,"3","3","3"
"94937",1,44,1,0,9,1,1,0,"1","1","3"
"94938",0,5,0,16003,70,0,30,1,"4","4","1"
"94939",1,10,1,1711,63,3,2,0,"1","1","3"
"94940",1,35,1,3677,35,6,4,0,"2","1","3"
"94941",1,41,1,0,16,0,4,0,"1","1","3"
"94942",0,21,1,10360,49,0,19,0,"4","4","1"
"94943",1,44,1,0,15,0,7,0,"1","3","3"
"94944",0,17,1,0,16,3,2,0,"1","1","3"
"94945",1,44,1,3000,20,0,2,0,"2","1","3"
"94946",1,48,1,0,26,0,3,0,"1","1","3"
"94947",1,49,1,8902,28,5,20,0,"4","4","1"
"94948",1,51,1,1790,12,16,17,0,"1","4","3"
"94949",1,44,0,6000,14,0,5,0,"3","2","3"
"94950",1,35,1,7000,40,10,6,1,"3","2","3"
"94951",1,5,1,0,97,0,2,0,"1","1","3"
"94952",0,35,1,5000,5,0,4,0,"3","1","3"
"94953",1,32,1,0,51,0,4,0,"1","1","3"
"94954",1,5,1,0,100,0,67,1,"1","4","3"
"94955",1,10,1,0,36,6,7,0,"1","3","3"
"94956",1,5,1,6872,21,0,13,0,"3","4","2"
"94957",1,29,1,0,7,17,29,0,"1","4","3"
"94958",0,4,1,11547,5,19,28,1,"4","4","1"
"94959",1,21,1,7000,18,16,6,0,"3","2","3"
"94960",1,6,0,11070,37,5,46,1,"4","4","1"
"94961",0,48,1,0,39,7,5,0,"1","2","3"
"94962",1,34,1,0,18,0,8,0,"1","3","3"
"94963",0,7,1,491,1,0,5,0,"1","2","3"
"94964",1,24,1,0,19,0,19,0,"1","4","3"
"94965",1,48,1,5000,15,0,4,0,"3","1","3"
"94966",1,35,1,4164,6,0,8,0,"2","3","3"
"94967",1,10,1,10000,22,13,9,0,"4","3","2"
"94968",1,36,1,3000,12,2,2,0,"2","1","3"
"94969",1,19,0,7000,12,0,6,0,"3","2","3"
"94970",0,23,1,810,100,3,9,0,"1","3","3"
"94971",1,6,1,3000,100,6,2,0,"2","1","3"
"94972",0,15,1,7000,14,1,6,0,"3","2","3"
"94973",1,29,1,5000,16,0,4,0,"3","1","3"
"94974",1,26,1,2000,51,1,1,0,"1","1","3"
"94975",1,44,1,17831,11,0,35,0,"4","4","1"
"94976",1,5,1,6613,52,10,9,0,"3","3","3"
"94977",1,21,1,0,84,0,6,0,"1","2","3"
"94978",0,11,1,0,24,0,7,0,"1","3","3"
"94979",1,35,1,5000,11,0,4,0,"3","1","3"
"94980",1,35,1,4000,22,0,3,0,"2","1","3"
"94981",0,16,1,0,16,0,14,0,"1","4","3"
"94982",0,36,1,6000,34,10,5,0,"3","2","3"
"94983",1,3,1,6636,7,0,6,0,"3","2","3"
"94984",1,38,1,5040,34,8,5,0,"3","2","3"
"94985",1,25,1,0,16,0,13,0,"1","4","3"
"94986",1,46,1,6000,42,0,5,0,"3","2","3"
"94987",1,39,1,6000,14,0,5,0,"3","2","3"
"94988",0,5,1,0,78,0,2,0,"1","1","3"
"94989",1,15,1,6115,6,0,6,0,"3","2","3"
"94990",1,5,1,0,5,0,5,0,"1","2","3"
"94991",0,36,1,3000,23,0,2,0,"2","1","3"
"94992",0,29,1,5000,15,1,4,0,"3","1","3"
"94993",1,5,1,6109,12,2,6,0,"3","2","3"
"94994",1,45,1,13486,80,6,29,1,"4","4","1"
"94995",1,16,1,4000,14,4,3,0,"2","1","3"
"94996",1,21,1,1817,4,2,2,0,"1","1","3"
"94997",0,3,1,8000,2,15,7,0,"4","3","2"
"94998",1,35,1,6651,29,0,10,0,"3","3","3"
"94999",0,5,1,3000,24,0,2,0,"2","1","3"
"95000",0,46,1,4000,9,12,3,0,"2","1","3"
"95001",1,5,1,7000,71,37,6,0,"3","2","3"
"95002",1,10,1,10000,16,5,9,0,"4","3","2"
"95003",1,37,1,2231,18,9,6,0,"1","2","3"
"95004",1,2,1,0,16,1,14,0,"1","4","3"
"95005",0,12,1,0,23,0,9,0,"1","3","3"
"95006",0,5,1,8671,3,24,25,1,"4","4","1"
"95007",1,1,0,0,20,2,10,0,"1","3","3"
"95008",1,7,1,12000,20,3,11,0,"4","3","2"
"95009",1,21,1,4000,13,0,3,0,"2","1","3"
"95010",1,4,1,0,7,0,2,0,"1","1","3"
"95011",0,44,1,5837,25,0,8,0,"3","3","3"
"95012",1,10,1,0,28,0,22,0,"1","4","3"
"95013",0,11,1,0,33,12,5,0,"1","2","3"
"95014",1,29,1,5402,32,18,15,0,"3","4","2"
"95015",0,16,1,4871,4,0,4,0,"3","1","3"
"95016",0,20,1,6000,33,0,5,0,"3","2","3"
"95017",0,16,0,11000,34,1,10,0,"4","3","2"
"95018",0,2,1,3323,27,0,12,0,"2","4","3"
"95019",1,44,1,4000,15,7,3,0,"2","1","3"
"95020",0,36,1,7000,22,0,6,0,"3","2","3"
"95021",1,11,1,0,20,23,16,0,"1","4","3"
"95022",1,46,1,5000,17,0,4,0,"3","1","3"
"95023",1,4,1,0,25,16,17,0,"1","4","3"
"95024",1,5,1,4991,27,0,4,0,"3","1","3"
"95025",0,32,1,0,16,0,5,0,"1","2","3"
"95026",0,33,1,0,33,0,11,0,"1","3","3"
"95027",0,39,1,8000,100,0,7,1,"4","3","2"
"95028",0,11,1,6305,100,0,22,1,"3","4","2"
"95029",1,44,1,3000,45,0,2,0,"2","1","3"
"95030",1,39,1,5000,27,0,4,0,"3","1","3"
"95031",1,36,1,1173,8,0,2,0,"1","1","3"
"95032",1,23,1,13378,20,2,14,0,"4","4","1"
"95033",1,44,0,0,19,0,28,0,"1","4","3"
"95034",1,35,1,0,17,9,22,0,"1","4","3"
"95035",0,35,1,3000,36,0,2,0,"2","1","3"
"95036",1,10,1,2864,8,26,24,0,"2","4","3"
"95037",1,35,1,10000,32,5,9,0,"4","3","2"
"95038",1,15,1,4954,69,0,5,0,"3","2","3"
"95039",1,32,1,2946,12,0,21,0,"2","4","3"
"95040",1,46,1,0,84,0,3,0,"1","1","3"
"95041",0,18,1,3236,18,1,10,0,"2","3","3"
"95042",1,36,1,3000,42,0,2,0,"2","1","3"
"95043",1,16,1,0,30,0,2,0,"1","1","3"
"95044",1,39,1,0,86,15,5,0,"1","2","3"
"95045",1,35,1,774,23,0,19,0,"1","4","3"
"95046",0,5,1,4000,18,0,3,0,"2","1","3"
"95047",0,25,1,0,59,0,14,0,"1","4","3"
"95048",1,5,1,0,11,0,7,0,"1","3","3"
"95049",1,11,1,10000,11,0,9,0,"4","3","2"
"95050",0,10,1,2080,28,0,10,0,"1","3","3"
"95051",0,21,1,737,3,0,8,0,"1","3","3"
"95052",1,24,1,0,6,3,2,0,"1","1","3"
"95053",0,5,1,2598,18,0,30,0,"1","4","3"
"95054",1,10,1,5000,100,5,4,0,"3","1","3"
"95055",1,23,1,8000,14,0,7,0,"4","3","2"
"95056",1,46,1,10000,27,5,9,0,"4","3","2"
"95057",1,5,1,0,53,1,5,0,"1","2","3"
"95058",0,5,1,5000,53,0,4,0,"3","1","3"
"95059",0,7,1,0,85,2,12,0,"1","4","3"
"95060",0,29,1,0,35,12,3,0,"1","1","3"
"95061",1,37,1,5000,30,6,4,0,"3","1","3"
"95062",0,43,1,409,19,0,5,0,"1","2","3"
"95063",0,44,1,0,15,0,6,0,"1","2","3"
"95064",0,10,1,7764,27,0,8,0,"4","3","2"
"95065",1,43,1,6166,8,0,6,0,"3","2","3"
"95066",1,39,1,10000,11,0,9,0,"4","3","2"
"95067",1,10,1,2867,21,2,9,0,"2","3","3"
"95068",0,5,1,5948,4,5,11,0,"3","3","3"
"95069",1,11,1,0,28,13,10,0,"1","3","3"
"95070",1,48,1,0,26,0,7,0,"1","3","3"
"95071",0,35,1,0,10,0,11,0,"1","3","3"
"95072",1,44,0,3000,3,0,2,0,"2","1","3"
"95073",1,5,1,0,9,0,2,0,"1","1","3"
"95074",1,48,1,0,79,10,8,0,"1","3","3"
"95075",1,44,1,0,19,0,2,0,"1","1","3"
"95076",1,10,0,4000,61,0,3,0,"2","1","3"
"95077",0,29,1,2462,8,13,9,0,"1","3","3"
"95078",0,21,1,3658,20,1,19,0,"2","4","3"
"95079",1,3,1,0,76,0,3,0,"1","1","3"
"95080",0,5,1,5000,45,0,4,0,"3","1","3"
"95081",1,5,1,0,10,0,22,0,"1","4","3"
"95082",1,3,1,1980,9,2,48,0,"1","4","3"
"95083",1,37,1,11000,23,4,10,0,"4","3","2"
"95084",1,44,1,4000,10,0,3,0,"2","1","3"
"95085",1,18,1,9000,58,0,8,0,"4","3","2"
"95086",0,10,1,965,7,1,2,0,"1","1","3"
"95087",0,5,1,1751,18,0,29,0,"1","4","3"
"95088",0,38,1,6000,32,0,5,0,"3","2","3"
"95089",1,36,1,3971,31,1,4,0,"2","1","3"
"95090",0,36,1,0,15,0,5,0,"1","2","3"
"95091",0,5,1,10285,16,0,19,1,"4","4","1"
"95092",1,34,1,7000,13,4,6,1,"3","2","3"
"95093",0,35,1,7000,23,0,6,0,"3","2","3"
"95094",0,25,1,1927,0,0,3,0,"1","1","3"
"95095",1,19,1,0,100,0,2,0,"1","1","3"
"95096",1,46,1,91,22,2,2,0,"1","1","3"
"95097",0,16,1,0,26,6,7,0,"1","3","3"
"95098",1,18,1,543,12,0,2,0,"1","1","3"
"95099",1,25,1,8757,6,1,37,0,"4","4","1"
"95100",1,36,1,8911,5,0,10,0,"4","3","2"
"95101",1,39,1,6000,9,2,5,0,"3","2","3"
"95102",0,15,1,4337,22,0,4,0,"2","1","3"
"95103",1,43,1,3000,17,1,2,0,"2","1","3"
"95104",0,5,1,6000,25,0,5,0,"3","2","3"
"95105",0,44,1,258,51,15,3,0,"1","1","3"
"95106",1,35,1,0,9,0,9,0,"1","3","3"
"95107",0,29,1,0,11,60,15,0,"1","4","3"
"95108",1,44,1,1558,7,0,3,0,"1","1","3"
"95109",1,35,1,2322,79,0,22,0,"1","4","3"
"95110",1,49,1,7750,35,1,8,0,"4","3","2"
"95111",0,20,1,10000,29,3,9,0,"4","3","2"
"95112",0,3,1,0,62,0,9,0,"1","3","3"
"95113",0,35,1,3000,16,5,2,0,"2","1","3"
"95114",1,39,0,0,11,0,8,0,"1","3","3"
"95115",0,4,1,3291,6,0,3,0,"2","1","3"
"95116",1,16,1,0,15,0,14,0,"1","4","3"
"95117",0,16,1,0,29,1,7,0,"1","3","3"
"95118",1,11,1,3000,16,0,2,0,"2","1","3"
"95119",0,36,1,5000,100,3,4,0,"3","1","3"
"95120",1,44,1,0,11,0,47,0,"1","4","3"
"95121",0,35,1,0,68,0,4,0,"1","1","3"
"95122",1,5,1,907,28,0,6,0,"1","2","3"
"95123",1,48,0,0,43,1,10,0,"1","3","3"
"95124",1,48,1,4000,100,4,3,0,"2","1","3"
"95125",1,18,1,5000,100,0,4,1,"3","1","3"
"95126",0,10,1,0,59,4,2,0,"1","1","3"
"95127",1,23,1,6000,13,9,5,0,"3","2","3"
"95128",0,3,1,2138,32,22,2,0,"1","1","3"
"95129",0,34,1,4162,14,1,15,0,"2","4","3"
"95130",1,35,1,7740,48,1,26,0,"4","4","1"
"95131",1,19,1,943,63,0,8,0,"1","3","3"
"95132",1,37,1,0,20,2,9,0,"1","3","3"
"95133",1,15,1,4000,3,0,3,0,"2","1","3"
"95134",1,5,1,2471,39,0,6,0,"1","2","3"
"95135",0,10,1,4309,1,0,9,0,"2","3","3"
"95136",0,11,1,0,7,6,11,0,"1","3","3"
"95137",1,49,1,5495,59,4,5,0,"3","2","3"
"95138",1,15,1,2829,15,0,2,0,"2","1","3"
"95139",1,5,1,0,36,0,14,0,"1","4","3"
"95140",1,26,1,280,11,0,6,0,"1","2","3"
"95141",1,36,1,6000,62,60,5,0,"3","2","3"
"95142",0,13,1,19000,5,4,18,0,"4","4","1"
"95143",0,5,1,5290,26,0,7,0,"3","3","3"
"95144",1,25,1,9000,38,0,8,0,"4","3","2"
"95145",1,44,1,3000,6,0,2,0,"2","1","3"
"95146",1,5,1,13856,11,16,31,1,"4","4","1"
"95147",0,29,1,5876,38,60,10,1,"3","3","3"
"95148",1,6,1,0,23,2,17,0,"1","4","3"
"95149",1,44,1,4997,21,3,4,0,"3","1","3"
"95150",1,48,1,0,6,0,6,0,"1","2","3"
"95151",1,5,1,0,58,0,1,0,"1","1","3"
"95152",0,11,1,0,14,0,14,0,"1","4","3"
"95153",1,44,1,0,2,0,9,0,"1","3","3"
"95154",1,11,1,0,13,5,3,0,"1","1","3"
"95155",0,4,1,12000,56,0,11,1,"4","3","2"
"95156",0,23,1,5000,33,3,4,0,"3","1","3"
"95157",0,47,1,0,82,0,3,0,"1","1","3"
"95158",0,44,1,0,75,22,3,0,"1","1","3"
"95159",0,5,1,0,5,0,4,0,"1","1","3"
"95160",0,10,1,3000,18,0,2,0,"2","1","3"
"95161",1,2,1,0,3,6,25,0,"1","4","3"
"95162",0,4,1,380,18,0,3,0,"1","1","3"
"95163",0,33,0,4456,18,7,12,0,"3","4","2"
"95164",0,19,1,7401,49,0,7,0,"4","3","2"
"95165",1,15,1,2767,21,0,2,0,"1","1","3"
"95166",0,49,1,4000,33,8,3,0,"2","1","3"
"95167",0,36,1,0,100,12,6,0,"1","2","3"
"95168",0,10,1,4021,5,6,4,0,"2","1","3"
"95169",1,25,1,6895,6,0,6,0,"3","2","3"
"95170",1,43,1,4000,18,0,3,0,"2","1","3"
"95171",1,24,1,3000,2,10,2,0,"2","1","3"
"95172",1,44,1,2696,25,5,26,0,"1","4","3"
"95173",1,14,1,5618,42,0,8,0,"3","3","3"
"95174",0,10,1,3000,13,0,2,0,"2","1","3"
"95175",1,44,1,14000,81,2,13,0,"4","4","1"
"95176",1,5,1,5000,27,5,4,0,"3","1","3"
"95177",1,39,1,6000,9,0,5,0,"3","2","3"
"95178",0,28,1,1585,100,0,5,0,"1","2","3"
"95179",1,38,0,0,19,0,13,0,"1","4","3"
"95180",0,41,1,0,25,11,16,0,"1","4","3"
"95181",0,18,1,3706,44,0,5,0,"2","2","3"
"95182",1,36,1,2028,100,9,33,1,"1","4","3"
"95183",1,38,1,4000,25,60,3,0,"2","1","3"
"95184",0,5,1,1033,8,0,5,0,"1","2","3"
"95185",1,25,1,0,16,40,3,0,"1","1","3"
"95186",1,23,1,2519,58,0,2,0,"1","1","3"
"95187",1,15,1,5000,11,1,4,0,"3","1","3"
"95188",0,13,1,9444,8,0,19,0,"4","4","1"
"95189",0,16,1,6000,6,4,5,0,"3","2","3"
"95190",1,17,1,0,14,0,26,0,"1","4","3"
